date,quarter,year,quarter_num,department,region,revenue,expenses,employees,performance_score,simulated_customers,profit,profit_margin,customer_satisfaction,growth_rate,market_share,roi,expense_efficiency,revenue_per_customer,customer_growth_rate,nps,esg_score,rolling_revenue_avg,rolling_profit_avg,forecasted_revenue,profit_volatility,ytd_revenue,ytd_profit,region_competitiveness_index,profit_rank
2024-04-01,2024-Q2,2024,2,AI,Middle East & Africa,94426635.28,43628191.21,47981,89.69,1470236,50798444.06,53.8,81,133.09,20.35,116.43,2.16,64.23,23.02,52,62.81,76467133.56,40984245.35,60284397.66,17881909.74,134937558.14,66379108.26,42.86,3.0
2024-07-01,2024-Q3,2024,3,AI,Middle East & Africa,36107354.2,21350772.62,16105,78.09,1353962,14756581.57,40.87,76,-61.76,7.71,69.11,1.69,26.67,-7.91,97,91.02,64897636.57,34211728.6,76467133.56,22082925.26,171044912.34,81135689.84,100.0,7.0
2024-10-01,2024-Q4,2024,4,AI,Middle East & Africa,57820567.1,24706675.52,38995,74.58,1661413,33113891.57,57.27,81,60.14,10.05,134.03,2.34,34.8,22.71,6,64.35,57216369.86,28562395.35,64897636.57,17071260.62,228865479.44,114249581.41,57.14,4.0
2020-01-01,2020-Q1,2020,1,Android,Middle East & Africa,64774796.84,25557235.81,29708,86.49,798490,39217561.03,60.54,81,0.0,18.39,153.45,2.53,81.12,0.0,32,91.64,64774796.84,39217561.03,64774796.84,0.0,64774796.84,39217561.03,42.86,3.0
2020-04-01,2020-Q2,2020,2,Android,Middle East & Africa,53746217.02,36998306.75,30358,83.43,1371179,16747910.27,31.16,78,-17.03,13.16,45.27,1.45,39.2,71.72,51,94.67,59260506.93,27982735.65,64774796.84,15888442.42,118521013.87,55965471.3,100.0,7.0
2020-07-01,2020-Q3,2020,3,Android,Middle East & Africa,22541403.45,10573738.59,34116,86.86,203392,11967664.87,53.09,85,-58.06,7.67,113.18,2.13,110.83,-85.17,82,78.9,47020805.77,22644378.72,59260506.93,14550445.54,141062417.32,67933136.17,57.14,4.0
2020-10-01,2020-Q4,2020,4,Android,Middle East & Africa,65038978.66,41831371.18,15110,95.28,1307093,23207607.48,35.68,78,188.53,19.38,55.48,1.55,49.76,542.65,29,60.18,51525349.0,22785185.91,47020805.77,11883726.28,206101395.98,91140743.65,100.0,7.0
2021-01-01,2021-Q1,2021,1,Android,Middle East & Africa,54751867.4,22138041.46,25349,95.8,207581,32613825.93,59.57,85,-15.82,17.65,147.32,2.47,263.76,-84.12,31,88.35,49019616.63,21134252.14,51525349.0,8932072.06,54751867.4,32613825.93,42.86,3.0
2021-04-01,2021-Q2,2021,2,Android,Middle East & Africa,30929492.71,19439369.87,20611,87.64,1187052,11490122.84,37.15,87,-43.51,9.58,59.11,1.59,26.06,471.85,26,83.24,43315435.56,19819805.28,49019616.63,10102869.01,85681360.1,44103948.77,85.71,6.0
2021-07-01,2021-Q3,2021,3,Android,Middle East & Africa,66357745.84,35371785.29,36388,88.86,1204038,30985960.56,46.7,90,114.55,20.73,87.6,1.88,55.11,1.43,70,71.78,54269521.15,24574379.2,43315435.56,9640313.08,152039105.94,75089909.33,85.71,6.0
2021-10-01,2021-Q4,2021,4,Android,Middle East & Africa,64911642.06,33023794.33,16750,81.26,1665678,31887847.73,49.13,77,-2.18,13.21,96.56,1.97,38.97,38.34,5,85.17,54237687.0,26744439.26,54269521.15,10191320.21,216950748.0,106977757.05,85.71,6.0
2022-01-01,2022-Q1,2022,1,Android,Middle East & Africa,22230444.23,10498920.44,43833,77.63,848556,11731523.79,52.77,88,-65.75,6.37,111.74,2.12,26.2,-49.06,9,70.17,46107331.21,21523863.73,54237687.0,11452937.3,22230444.23,11731523.79,42.86,3.0
2022-04-01,2022-Q2,2022,2,Android,Middle East & Africa,62619119.48,30787049.64,45773,93.62,248540,31832069.84,50.83,96,181.68,16.73,103.39,2.03,251.95,-70.71,74,67.27,54029737.9,26609350.48,46107331.21,9927130.73,84849563.71,43563593.63,42.86,3.0
2022-07-01,2022-Q3,2022,3,Android,Middle East & Africa,43827916.08,16785626.76,14951,75.09,599200,27042289.33,61.7,88,-30.01,14.35,161.1,2.61,73.14,141.09,67,92.48,48397280.46,25623432.67,54029737.9,9535693.62,128677479.79,70605882.96,42.86,3.0
2022-10-01,2022-Q4,2022,4,Android,Middle East & Africa,82189257.53,34667690.82,38342,75.7,1828680,47521566.71,57.82,100,87.53,19.36,137.08,2.37,44.94,205.19,26,77.57,52716684.33,29531862.42,48397280.46,14741895.45,210866737.32,118127449.67,42.86,3.0
2023-01-01,2023-Q1,2023,1,Android,Middle East & Africa,21275572.83,13103836.02,39009,78.47,1156496,8171736.81,38.41,90,-74.11,7.25,62.36,1.62,18.4,-36.76,86,88.86,52477966.48,28641915.67,52716684.33,16209105.81,21275572.83,8171736.81,85.71,6.0
2023-04-01,2023-Q2,2023,2,Android,Middle East & Africa,45116313.38,25464789.94,29635,93.7,1531494,19651523.44,43.56,83,112.06,10.84,77.17,1.77,29.46,32.43,37,60.9,48102264.96,25596779.07,52477966.48,16550568.72,66391886.21,27823260.25,85.71,6.0
2023-07-01,2023-Q3,2023,3,Android,Middle East & Africa,55641746.03,32595075.41,28433,78.75,1869914,23046670.62,41.42,98,23.33,16.26,70.71,1.71,29.76,22.1,70,60.01,51055722.44,24597874.4,48102264.96,16554820.91,122033632.25,50869930.88,57.14,4.0
2023-10-01,2023-Q4,2023,4,Android,Middle East & Africa,107991277.16,43683012.33,17470,80.2,415759,64308264.84,59.55,70,94.08,18.97,147.22,2.47,259.74,-77.77,84,80.51,57506227.35,28794548.93,51055722.44,24516371.52,230024909.41,115178195.71,57.14,4.0
2024-01-01,2024-Q1,2024,1,Android,Middle East & Africa,42948540.67,26955847.41,41813,73.26,888606,15992693.26,37.24,90,-60.23,10.77,59.33,1.59,48.33,113.73,20,95.18,62924469.31,30749788.04,57506227.35,22556984.92,42948540.67,15992693.26,71.43,5.0
2024-04-01,2024-Q2,2024,2,Android,Middle East & Africa,35213413.54,24303644.22,49115,76.24,1365006,10909769.33,30.98,97,-18.01,7.59,44.89,1.45,25.8,53.61,81,93.42,60448744.35,28564349.51,62924469.31,24343397.5,78161954.21,26902462.59,100.0,7.0
2024-07-01,2024-Q3,2024,3,Android,Middle East & Africa,37442182.98,15165196.89,41964,97.98,1720580,22276986.09,59.5,99,6.33,8.0,146.9,2.47,21.76,26.05,25,98.27,55898853.59,28371928.38,60448744.35,24404515.02,115604137.19,49179448.67,28.57,2.0
2024-10-01,2024-Q4,2024,4,Android,Middle East & Africa,101029608.81,41520907.69,35207,80.86,187384,59508701.13,58.9,87,169.83,17.57,143.32,2.43,539.16,-89.11,90,65.08,54158436.5,27172037.45,55898853.59,22053423.37,216633746.01,108688149.8,42.86,3.0
2020-01-01,2020-Q1,2020,1,Cloud,Middle East & Africa,41700294.21,17324176.67,11637,95.09,1835179,24376117.54,58.46,87,0.0,11.84,140.71,2.41,22.72,0.0,87,89.69,41700294.21,24376117.54,41700294.21,0.0,41700294.21,24376117.54,71.43,5.0
2020-04-01,2020-Q2,2020,2,Cloud,Middle East & Africa,73123207.5,33348070.25,31956,87.21,899675,39775137.25,54.39,82,75.35,17.91,119.27,2.19,81.28,-50.98,90,90.34,57411750.85,32075627.39,41700294.21,10888751.26,114823501.71,64151254.79,57.14,4.0
2020-07-01,2020-Q3,2020,3,Cloud,Middle East & Africa,50054104.47,19603219.95,21765,76.63,467832,30450884.52,60.84,84,-31.55,17.04,155.34,2.55,106.99,-48.0,37,61.37,54959202.06,31534046.43,57411750.85,7756441.31,164877606.18,94602139.3,28.57,2.0
2020-10-01,2020-Q4,2020,4,Cloud,Middle East & Africa,24237208.54,12296585.5,16966,95.48,644177,11940623.03,49.27,91,-51.58,7.22,97.11,1.97,37.63,37.69,1,83.04,47278703.68,26635690.58,54959202.06,11665496.76,189114814.72,106542762.34,42.86,3.0
2021-01-01,2021-Q1,2021,1,Cloud,Middle East & Africa,55556919.44,23168326.71,18851,79.27,1913172,32388592.73,58.3,83,129.22,17.91,139.8,2.4,29.04,196.99,11,70.34,50742859.99,28638809.38,47278703.68,11834859.77,55556919.44,32388592.73,71.43,5.0
2021-04-01,2021-Q2,2021,2,Cloud,Middle East & Africa,52267707.07,31492685.94,13732,89.36,1505466,20775021.13,39.75,84,-5.92,16.19,65.97,1.66,34.72,-21.31,51,68.0,45528984.88,23888780.35,50742859.99,9447433.18,107824626.51,53163613.86,71.43,5.0
2021-07-01,2021-Q3,2021,3,Cloud,Middle East & Africa,36611628.05,14141777.98,30614,74.17,1385846,22469850.07,61.37,100,-29.95,11.44,158.89,2.59,26.42,-7.95,8,69.8,42168365.77,21893521.74,45528984.88,8382320.79,144436254.56,75633463.93,57.14,4.0
2021-10-01,2021-Q4,2021,4,Cloud,Middle East & Africa,97351514.66,39736720.83,16523,83.63,1950899,57614793.83,59.18,83,165.9,19.82,144.99,2.45,49.9,40.77,22,86.29,60446942.3,33312064.44,42168365.77,16992219.03,241787769.21,133248257.76,28.57,2.0
2022-01-01,2022-Q1,2022,1,Cloud,Middle East & Africa,61725111.0,41872987.08,16293,85.01,620992,19852123.92,32.16,99,-36.6,17.7,47.41,1.47,99.4,-68.17,41,85.78,61988990.19,30177947.24,60446942.3,18323327.2,61725111.0,19852123.92,100.0,7.0
2022-04-01,2022-Q2,2022,2,Cloud,Middle East & Africa,51156227.43,19475353.79,48484,94.05,1200751,31680873.65,61.93,96,-17.12,13.67,162.67,2.63,42.6,93.36,49,83.19,61711120.29,32904410.37,61988990.19,17236998.22,112881338.44,51532997.57,28.57,2.0
2022-07-01,2022-Q3,2022,3,Cloud,Middle East & Africa,36368328.52,23218094.87,43509,94.4,589796,13150233.65,36.16,88,-28.91,11.91,56.64,1.57,61.66,-50.88,21,86.92,61650295.4,30574506.26,61711120.29,19587206.37,149249666.96,64683231.22,71.43,5.0
2022-10-01,2022-Q4,2022,4,Cloud,Middle East & Africa,95443516.95,39662254.82,41484,94.38,619209,55781262.14,58.44,91,162.44,22.48,140.64,2.41,154.14,4.99,94,93.79,61173295.98,30116123.34,61650295.4,18746900.99,244693183.91,120464493.36,28.57,2.0
2023-01-01,2023-Q1,2023,1,Cloud,Middle East & Africa,29712097.22,19462136.53,23450,76.38,309146,10249960.68,34.5,71,-68.87,10.12,52.67,1.53,96.11,-50.07,23,79.14,53170042.53,27715582.53,61173295.98,20980969.47,29712097.22,10249960.68,100.0,7.0
2023-04-01,2023-Q2,2023,2,Cloud,Middle East & Africa,71655652.23,32123329.65,32833,85.42,1053945,39532322.58,55.17,71,141.17,17.21,123.06,2.23,67.99,240.92,39,77.89,58294898.73,29678444.76,53170042.53,21825854.23,101367749.44,49782283.26,57.14,4.0
2023-07-01,2023-Q3,2023,3,Cloud,Middle East & Africa,33824602.01,10710117.41,13688,71.55,1289894,23114484.6,68.34,70,-52.8,9.89,215.82,3.16,26.22,22.39,77,86.18,57658967.1,32169507.5,58294898.73,19783713.63,135192351.46,72896767.86,14.29,1.0
2023-10-01,2023-Q4,2023,4,Cloud,Middle East & Africa,80326069.02,26199932.99,13479,74.28,1156162,54126136.03,67.38,98,137.48,14.11,206.59,3.07,69.48,-10.37,26,68.82,53879605.12,31755725.97,57658967.1,19131820.74,215518420.47,127022903.89,28.57,2.0
2024-01-01,2024-Q1,2024,1,Cloud,Middle East & Africa,62616616.61,38939116.25,48938,70.88,866897,23677500.35,37.81,87,-22.05,15.7,60.81,1.61,72.23,-25.02,64,76.27,62105734.97,35112610.89,53879605.12,14784730.6,62616616.61,23677500.35,57.14,4.0
2024-04-01,2024-Q2,2024,2,Cloud,Middle East & Africa,41056125.05,14978689.68,13486,85.26,112923,26077435.37,63.52,77,-34.43,8.85,174.1,2.74,363.58,-86.97,86,83.64,54455853.17,31748889.09,62105734.97,14973385.55,103672741.66,49754935.73,28.57,2.0
2024-07-01,2024-Q3,2024,3,Cloud,Middle East & Africa,89069700.32,28505390.62,12001,98.22,272727,60564309.7,68.0,92,116.95,19.03,212.47,3.12,326.59,141.52,3,82.56,68267127.75,41111345.36,54455853.17,18953979.34,192742441.98,110319245.43,14.29,1.0
2024-10-01,2024-Q4,2024,4,Cloud,Middle East & Africa,71125215.15,32526449.69,42670,98.05,1270341,38598765.46,54.27,82,-20.15,12.37,118.67,2.19,55.99,365.79,78,73.38,65966914.28,37229502.72,68267127.75,16876151.53,263867657.13,148918010.89,85.71,6.0
2020-01-01,2020-Q1,2020,1,Hardware,Middle East & Africa,40315499.29,18366116.58,45825,88.61,749150,21949382.71,54.44,78,0.0,11.45,119.51,2.2,53.81,0.0,26,91.85,40315499.29,21949382.71,40315499.29,0.0,40315499.29,21949382.71,85.71,6.0
2020-04-01,2020-Q2,2020,2,Hardware,Middle East & Africa,72045456.42,40461119.52,36428,84.92,765913,31584336.9,43.84,97,78.7,17.64,78.06,1.78,94.06,2.24,59,65.53,56180477.85,26766859.8,40315499.29,6812941.45,112360955.71,53533719.61,71.43,5.0
2020-07-01,2020-Q3,2020,3,Hardware,Middle East & Africa,68045916.74,32821841.32,25018,81.5,725828,35224075.42,51.77,89,-5.55,23.17,107.32,2.07,93.75,-5.23,84,85.16,60135624.15,29585931.68,56180477.85,6859269.95,180406872.45,88757795.03,71.43,5.0
2020-10-01,2020-Q4,2020,4,Hardware,Middle East & Africa,30082935.83,17958519.42,27686,94.38,886666,12124416.41,40.3,99,-55.79,8.96,67.51,1.68,33.93,22.16,31,85.23,52622452.07,25220552.86,60135624.15,10372681.35,210489808.28,100882211.44,71.43,5.0
2021-01-01,2021-Q1,2021,1,Hardware,Middle East & Africa,29237157.5,11847082.57,47469,95.56,1152200,17390074.93,59.48,86,-2.81,9.42,146.79,2.47,25.38,29.95,36,79.24,49852866.62,24080725.92,52622452.07,11078456.02,29237157.5,17390074.93,57.14,4.0
2021-04-01,2021-Q2,2021,2,Hardware,Middle East & Africa,50649326.89,23841772.86,41211,76.82,1808330,26807554.03,52.93,100,73.24,15.68,112.44,2.12,28.01,56.95,78,62.65,44503834.24,22886530.2,49852866.62,10224538.52,79886484.4,44197628.96,42.86,3.0
2021-07-01,2021-Q3,2021,3,Hardware,Middle East & Africa,23300854.07,7330343.07,7391,72.71,1566914,15970511.0,68.54,82,-54.0,7.28,217.87,3.18,14.87,-13.35,70,68.03,33317568.57,18073139.09,44503834.24,6233375.95,103187338.46,60168139.96,28.57,2.0
2021-10-01,2021-Q4,2021,4,Hardware,Middle East & Africa,92172693.71,41836220.75,38924,94.48,1874128,50336472.96,54.61,100,295.58,18.76,120.32,2.2,49.18,19.61,41,65.6,48840008.04,27626153.23,33317568.57,15885633.15,195360032.17,110504612.92,57.14,4.0
2022-01-01,2022-Q1,2022,1,Hardware,Middle East & Africa,52421854.26,16024214.27,41687,76.71,1456043,36397639.99,69.43,85,-43.13,15.03,227.14,3.27,36.0,-22.31,11,99.81,54636182.23,32378044.49,48840008.04,14593375.44,52421854.26,36397639.99,14.29,1.0
2022-04-01,2022-Q2,2022,2,Hardware,Middle East & Africa,26202690.79,8345908.8,23391,98.01,1403001,17856781.99,68.15,75,-50.02,7.0,213.96,3.14,18.68,-3.64,98,84.24,48524523.21,30140351.48,54636182.23,16316734.16,78624545.05,54254421.97,14.29,1.0
2022-07-01,2022-Q3,2022,3,Hardware,Middle East & Africa,42295766.44,12995481.02,31788,92.53,858994,29300285.42,69.27,95,61.42,13.85,225.47,3.25,49.24,-38.77,58,86.27,53273251.3,33472795.09,48524523.21,13591762.84,120920311.48,83554707.39,14.29,1.0
2022-10-01,2022-Q4,2022,4,Hardware,Middle East & Africa,42271069.62,16510902.88,31875,84.14,1567125,25760166.74,60.94,71,-0.06,9.96,156.02,2.56,26.97,82.44,78,99.42,40797845.28,27328718.53,53273251.3,7709525.47,163191381.1,109314874.13,14.29,1.0
2023-01-01,2023-Q1,2023,1,Hardware,Middle East & Africa,19021447.74,7468652.52,24736,87.63,1836485,11552795.22,60.74,71,-55.0,6.48,154.68,2.55,10.36,17.19,50,63.91,32447743.65,21117507.34,40797845.28,7971369.42,19021447.74,11552795.22,14.29,1.0
2023-04-01,2023-Q2,2023,2,Hardware,Middle East & Africa,88435649.39,45477810.34,33557,75.13,566164,42957839.05,48.58,97,364.93,21.24,94.46,1.94,156.2,-69.17,5,75.15,48005983.3,27392771.61,32447743.65,12903231.95,107457097.13,54510634.27,71.43,5.0
2023-07-01,2023-Q3,2023,3,Hardware,Middle East & Africa,50271939.43,35048537.53,47111,94.07,1290655,15223401.91,30.28,99,-43.15,14.69,43.44,1.43,38.95,127.96,82,93.37,50000026.54,23873550.73,48005983.3,14075930.66,157729036.56,69734036.18,100.0,7.0
2023-10-01,2023-Q4,2023,4,Hardware,Middle East & Africa,95196879.58,58286853.06,10777,91.78,1135554,36910026.52,38.77,81,89.36,16.72,63.32,1.63,83.83,-12.02,15,66.22,63231479.04,26661015.67,50000026.54,15596003.86,252925916.14,106644062.7,100.0,7.0
2024-01-01,2024-Q1,2024,1,Hardware,Middle East & Africa,58857348.07,35318649.49,19782,77.83,1955554,23538698.58,39.99,73,-38.17,14.75,66.65,1.67,30.1,72.21,26,67.99,73190454.12,29657491.52,63231479.04,12586779.82,58857348.07,23538698.58,28.57,2.0
2024-04-01,2024-Q2,2024,2,Hardware,Middle East & Africa,70782558.87,38280902.89,17426,93.19,1226813,32501655.98,45.92,70,20.26,15.26,84.9,1.85,57.7,-37.27,86,62.1,68777181.49,27043445.75,73190454.12,9646038.29,129639906.94,56040354.57,71.43,5.0
2024-07-01,2024-Q3,2024,3,Hardware,Middle East & Africa,92223859.2,45922293.13,25267,93.01,427451,46301566.07,50.21,79,30.29,19.7,100.83,2.01,215.75,-65.16,28,83.01,79265161.43,34812986.79,68777181.49,9466376.54,221863766.15,102341920.64,57.14,4.0
2024-10-01,2024-Q4,2024,4,Hardware,Middle East & Africa,97140871.51,65260995.47,39964,71.45,1386880,31879876.05,32.82,90,5.33,16.89,48.85,1.49,70.04,224.45,75,83.31,79751159.42,33555449.17,79265161.43,9428976.86,319004637.66,134221796.69,100.0,7.0
2020-01-01,2020-Q1,2020,1,Maps,Middle East & Africa,53525756.37,34973938.19,26309,79.24,907570,18551818.18,34.66,92,0.0,15.2,53.04,1.53,58.98,0.0,7,73.93,53525756.37,18551818.18,53525756.37,0.0,53525756.37,18551818.18,100.0,7.0
2020-04-01,2020-Q2,2020,2,Maps,Middle East & Africa,44789456.28,30388701.57,9838,92.82,1709466,14400754.71,32.15,100,-16.32,10.97,47.39,1.47,26.2,88.36,29,75.24,49157606.33,16476286.44,53525756.37,2935245.13,98315212.66,32952572.89,85.71,6.0
2020-07-01,2020-Q3,2020,3,Maps,Middle East & Africa,68123561.2,35489036.22,26473,84.7,475973,32634524.98,47.9,87,52.1,23.19,91.96,1.92,143.12,-72.16,100,75.65,55479591.28,21862365.96,49157606.33,9557059.67,166438773.85,65587097.87,85.71,6.0
2020-10-01,2020-Q4,2020,4,Maps,Middle East & Africa,26588837.98,14281944.13,20012,87.12,862241,12306893.85,46.29,89,-60.97,7.92,86.17,1.86,30.84,81.15,65,66.15,48256902.96,19473497.93,55479591.28,9149773.48,193027611.84,77893991.72,57.14,4.0
2021-01-01,2021-Q1,2021,1,Maps,Middle East & Africa,67979581.84,24889504.76,7081,97.78,866367,43090077.08,63.39,72,155.67,21.91,173.13,2.73,78.47,0.48,92,74.22,51870359.33,25608062.65,48256902.96,14804468.29,67979581.84,43090077.08,14.29,1.0
2021-04-01,2021-Q2,2021,2,Maps,Middle East & Africa,64572462.81,44801952.5,17982,86.01,1354883,19770510.31,30.62,78,-5.01,20.0,44.13,1.44,47.66,56.39,69,84.82,56816110.96,26950501.56,51870359.33,13647729.25,132552044.65,62860587.39,100.0,7.0
2021-07-01,2021-Q3,2021,3,Maps,Middle East & Africa,33485342.28,17782205.91,12644,93.42,1488034,15703136.37,46.9,75,-48.14,10.46,88.31,1.88,22.5,9.83,33,77.05,48156556.23,22717654.4,56816110.96,13920113.3,166037386.93,78563723.77,71.43,5.0
2021-10-01,2021-Q4,2021,4,Maps,Middle East & Africa,65660719.23,28265364.88,10680,75.86,1034130,37395354.35,56.95,71,96.09,13.37,132.3,2.32,63.49,-30.5,92,97.46,57924526.54,28989769.53,48156556.23,13304158.38,231698106.17,115959078.12,42.86,3.0
2022-01-01,2022-Q1,2022,1,Maps,Middle East & Africa,27084671.29,12214052.31,42272,76.45,936149,14870618.98,54.9,72,-58.75,7.77,121.75,2.22,28.93,-9.47,14,62.71,47700798.9,21934905.0,57924526.54,10526936.49,27084671.29,14870618.98,28.57,2.0
2022-04-01,2022-Q2,2022,2,Maps,Middle East & Africa,90474341.65,58741622.39,13148,74.08,1297272,31732719.26,35.07,75,234.04,24.17,54.02,1.54,69.74,38.58,1,72.7,54176268.61,24925457.24,47700798.9,11372307.37,117559012.94,46603338.24,100.0,7.0
2022-07-01,2022-Q3,2022,3,Maps,Middle East & Africa,37262182.09,25021916.74,30037,78.95,783811,12240265.35,32.85,86,-58.81,12.2,48.92,1.49,47.54,-39.58,12,86.41,55120478.56,24059739.49,54176268.61,12394261.4,154821195.02,58843603.59,85.71,6.0
2022-10-01,2022-Q4,2022,4,Maps,Middle East & Africa,29059740.15,17208070.19,25075,75.41,1037817,11851669.96,40.78,96,-22.01,6.85,68.87,1.69,28.0,32.41,63,69.03,45970233.79,17673818.39,55120478.56,9468043.3,183880935.17,70695273.55,71.43,5.0
2023-01-01,2023-Q1,2023,1,Maps,Middle East & Africa,68856151.49,38015576.69,27849,94.48,261026,30840574.8,44.79,83,136.95,23.46,81.13,1.81,263.79,-74.85,1,96.69,56413103.84,21666307.34,45970233.79,11115712.71,68856151.49,30840574.8,57.14,4.0
2023-04-01,2023-Q2,2023,2,Maps,Middle East & Africa,49108991.99,19667284.59,14610,79.86,523468,29441707.4,59.95,91,-28.68,11.8,149.7,2.5,93.81,100.54,57,93.43,46071766.43,21093554.38,56413103.84,10464053.08,117965143.48,60282282.2,42.86,3.0
2023-07-01,2023-Q3,2023,3,Maps,Middle East & Africa,46563927.84,27687084.32,10979,70.48,248903,18876843.52,40.54,90,-5.18,13.61,68.18,1.68,187.08,-52.45,69,93.48,48397202.87,22752698.92,46071766.43,9018707.56,164529071.32,79159125.72,71.43,5.0
2023-10-01,2023-Q4,2023,4,Maps,Middle East & Africa,40147644.64,23605879.94,19364,89.33,127418,16541764.7,41.2,94,-13.78,7.05,70.07,1.7,315.09,-48.81,34,94.95,51169178.99,23925222.61,48397202.87,7263040.74,204676715.96,95700890.42,85.71,6.0
2024-01-01,2024-Q1,2024,1,Maps,Middle East & Africa,42223271.77,19974704.3,36809,89.48,878041,22248567.47,52.69,89,5.17,10.58,111.38,2.11,48.09,589.1,80,86.42,44510959.06,21777220.77,51169178.99,5621053.03,42223271.77,22248567.47,14.29,1.0
2024-04-01,2024-Q2,2024,2,Maps,Middle East & Africa,67533097.84,46323115.84,23458,83.12,822607,21209982.0,31.41,96,59.94,14.56,45.79,1.46,82.1,-6.31,66,84.84,49116985.52,19719289.42,44510959.06,2544653.89,109756369.61,43458549.47,85.71,6.0
2024-07-01,2024-Q3,2024,3,Maps,Middle East & Africa,78121501.81,32643918.49,20300,99.09,623125,45477583.32,58.21,77,15.68,16.69,139.31,2.39,125.37,-24.25,38,65.13,57006379.02,26369474.37,49116985.52,12978263.11,187877871.43,88936132.79,42.86,3.0
2024-10-01,2024-Q4,2024,4,Maps,Middle East & Africa,34216468.07,12082231.04,30142,81.94,1094240,22134237.03,64.69,75,-56.2,5.95,183.2,2.83,31.27,75.61,62,89.87,55523584.87,27767592.46,57006379.02,11815813.72,222094339.5,111070369.82,14.29,1.0
2020-01-01,2020-Q1,2020,1,Search,Middle East & Africa,53399743.62,21005955.02,29966,97.17,1520588,32393788.6,60.66,76,0.0,15.16,154.21,2.54,35.12,0.0,3,89.59,53399743.62,32393788.6,53399743.62,0.0,53399743.62,32393788.6,28.57,2.0
2020-04-01,2020-Q2,2020,2,Search,Middle East & Africa,50669118.93,20688475.19,28346,76.4,1517774,29980643.74,59.17,71,-5.11,12.41,144.91,2.45,33.38,-0.19,27,60.79,52034431.28,31187216.17,53399743.62,1706351.1,104068862.55,62374432.34,42.86,3.0
2020-07-01,2020-Q3,2020,3,Search,Middle East & Africa,24629280.98,8556958.13,11393,85.46,1139627,16072322.85,65.26,81,-51.39,8.39,187.83,2.88,21.61,-24.91,21,71.92,42899381.18,26148918.4,52034431.28,8809605.58,128698143.53,78446755.19,14.29,1.0
2020-10-01,2020-Q4,2020,4,Search,Middle East & Africa,98658203.33,36460461.54,14686,85.59,1031828,62197741.8,63.04,97,300.57,29.4,170.59,2.71,95.61,-9.46,92,65.09,56839086.72,35161124.25,42899381.18,19406670.26,227356346.87,140644496.99,14.29,1.0
2021-01-01,2021-Q1,2021,1,Search,Middle East & Africa,18506955.51,6839087.87,33375,93.0,1045167,11667867.64,63.05,84,-81.24,5.97,170.61,2.71,17.71,1.29,26,77.7,48115889.69,29979644.01,56839086.72,22852720.93,18506955.51,11667867.64,28.57,2.0
2021-04-01,2021-Q2,2021,2,Search,Middle East & Africa,39797772.3,20153883.61,22721,92.97,1070091,19643888.68,49.36,70,115.04,12.32,97.47,1.97,37.19,2.38,24,75.72,45398053.03,27395455.24,48115889.69,23429726.65,58304727.81,31311756.33,57.14,4.0
2021-07-01,2021-Q3,2021,3,Search,Middle East & Africa,75182753.8,46694282.09,38151,79.92,1314116,28488471.71,37.89,71,88.91,23.49,61.01,1.61,57.21,22.8,59,87.3,58036421.23,30499492.46,45398053.03,22220841.88,133487481.6,59800228.03,100.0,7.0
2021-10-01,2021-Q4,2021,4,Search,Middle East & Africa,47324645.29,32577348.89,22399,92.69,1043773,14747296.4,31.16,91,-37.05,9.63,45.27,1.45,45.34,-20.57,58,67.06,45203031.72,18636881.11,58036421.23,7343112.86,180812126.89,74547524.43,100.0,7.0
2022-01-01,2022-Q1,2022,1,Search,Middle East & Africa,80831902.67,38423207.02,34777,79.58,1555671,42408695.65,52.47,82,70.8,23.17,110.37,2.1,51.96,49.04,100,81.58,60784268.51,26322088.11,45203031.72,12138730.18,80831902.67,42408695.65,57.14,4.0
2022-04-01,2022-Q2,2022,2,Search,Middle East & Africa,22132839.53,14223378.48,36952,80.03,1824355,7909461.05,35.74,89,-72.62,5.91,55.61,1.56,12.13,17.27,91,60.02,56368035.32,23388481.2,60784268.51,15297588.05,102964742.2,50318156.7,85.71,6.0
2022-07-01,2022-Q3,2022,3,Search,Middle East & Africa,50816937.28,27860624.35,41196,93.56,566142,22956312.93,45.17,98,129.6,16.64,82.4,1.82,89.76,-68.97,61,62.73,50276581.19,22005441.51,56368035.32,14928432.29,153781679.48,73274469.63,57.14,4.0
2022-10-01,2022-Q4,2022,4,Search,Middle East & Africa,37276273.01,17918550.25,39625,77.36,672170,19357722.76,51.93,99,-26.65,8.78,108.03,2.08,55.46,18.73,85,91.14,47764488.12,23158048.1,50276581.19,14347938.39,191057952.49,92632192.4,57.14,4.0
2023-01-01,2023-Q1,2023,1,Search,Middle East & Africa,58763706.85,29041600.99,45809,99.53,398517,29722105.86,50.58,88,57.64,20.02,102.34,2.02,147.46,-40.71,36,77.4,42247439.17,19986400.65,47764488.12,9126007.54,58763706.85,29722105.86,28.57,2.0
2023-04-01,2023-Q2,2023,2,Search,Middle East & Africa,70039446.83,27901573.61,7512,76.21,155915,42137873.22,60.16,76,19.19,16.82,151.02,2.51,449.22,-60.88,22,98.98,54224090.99,28543503.69,42247439.17,10029809.86,128803153.68,71859979.07,28.57,2.0
